id,parent_id,neutron_id,x,y,z,dx,dy,dz,toa,wavelength,parentName,px,py,pz,parentEnergy,nx,ny,nz,neutronEnergy,x [px],y [px],t [s],nPhotons [1],PSD value,t_relToExtTrigger [s],time_diff_ns,x3,y3,delta_x,delta_y,delta_r
785,2,795,30.8249,0.325821,20,-0.0389156,0.0340255,0.998663,438.642,446.312,proton,-6.08504,0.127421,11.4749,0.877243,31.6196,0.647703,19.7443,7.06802,188.07,223.01,4.390625e-07,1.0,0.0, nan,0.4205000000000041,-28.1578125,-44.535937499999996,-59.7774125,-45.183640499999996,74.93263917698613
12192,2,795,30.7919,0.291784,20,-0.0106614,0.00989037,0.999894,442.304,461.518,proton,-6.08504,0.127421,11.4749,0.877243,31.6196,0.647703,19.7443,7.06802,124.13,123.45,4.421875e-07,2.0,0.0, nan,0.11649999999997362,1.8140625000000021,2.1328124999999987,-29.805537499999996,1.4851094999999988,29.842513565229325
13903,2,798,16.2783,40.445,20,-0.0617018,-0.073757,0.995366,399.935,407.053,C12,51.3735,-26.4865,17.1312,1.93255,16.2095,40.357,19.2704,8.41687,80.6,227.73,4e-07,3.0,1.041666666667e-09, nan,0.06499999999999773,22.218750000000004,-46.748437499999994,6.009250000000005,-87.1054375,87.31247521190144
13903,2,798,16.2783,40.445,20,-0.0617018,-0.073757,0.995366,399.935,407.053,C12,51.3735,-26.4865,17.1312,1.93255,16.2095,40.357,19.2704,8.41687,80.55,229.08,4e-07,1.0,0.0, nan,0.06499999999999773,22.2421875,-47.38125000000001,6.0326875000000015,-87.73825000000001,87.94540256053843
13903,2,798,16.2783,40.445,20,-0.0617018,-0.073757,0.995366,399.935,407.053,C12,51.3735,-26.4865,17.1312,1.93255,16.2095,40.357,19.2704,8.41687,190.09,226.08,4e-07,9.0,3.298611111111e-09, nan,0.06499999999999773,-29.1046875,-45.97500000000001,-45.3141875,-86.33200000000001,97.50174261409464
13903,2,798,16.2783,40.445,20,-0.0617018,-0.073757,0.995366,399.935,407.053,C12,51.3735,-26.4865,17.1312,1.93255,16.2095,40.357,19.2704,8.41687,191.63,223.88,4e-07,1.0,0.0, nan,0.06499999999999773,-29.826562499999998,-44.943749999999994,-46.0360625,-85.30075,96.9305782561231
13903,2,798,16.2783,40.445,20,-0.0617018,-0.073757,0.995366,399.935,407.053,C12,51.3735,-26.4865,17.1312,1.93255,16.2095,40.357,19.2704,8.41687,33.23,204.22,4e-07,1.0,0.0, nan,0.06499999999999773,44.423437500000006,-35.728125,28.213937500000007,-76.085125,81.14784356666252
12174,2,798,16.3092,40.4467,20,-0.0233814,-0.120005,0.992498,401.393,424.356,C12,51.3735,-26.4865,17.1312,1.93255,16.2095,40.357,19.2704,8.41687,83.1,226.56,4.015625e-07,1.0,0.0, nan,0.16950000000002774,21.046875000000004,-46.2,4.837375000000005,-86.557,86.69206679904815
10141,2,798,16.3194,40.4847,20,-0.0422025,-0.0886525,0.995168,408.788,495.84,C12,51.3735,-26.4865,17.1312,1.93255,16.2095,40.357,19.2704,8.41687,31.99,204.93,4.09375e-07,1.0,0.0, nan,0.5869999999999891,45.0046875,-36.0609375,28.795187500000004,-76.4179375,81.66311281670606
230,2,799,19.2826,24.2644,20,-0.0442638,-0.0644238,0.99694,908.032,421.828,proton,16.3655,40.5516,19.753,1.17812,20.071,25.4075,2.31603,1.61365,81.25,227.68,9.078125e-07,2.0,5.46875e-09, nan,,21.9140625,-46.725,1.8430624999999985,-72.1325,72.15604226694327
211,2,799,18.9293,24.9082,20,-0.0643362,-0.0281573,0.997531,919.127,416.456,proton,16.3655,40.5516,19.753,1.17812,20.071,25.4075,2.31603,1.61365,81.25,227.68,9.078125e-07,2.0,5.46875e-09, nan,,21.9140625,-46.725,1.8430624999999985,-72.1325,72.15604226694327
5370,2,801,0.0294301,14.3137,20,-0.0115505,0.0232639,0.999663,446.996,444.346,proton,20.0645,25.4067,2.31999,0.504979,0.237609,14.3613,3.94365,6.71855,80.95,229.18,4.46875e-07,3.0,5.208333333333e-10, nan,0.1209999999999809,22.0546875,-47.428125,21.8170785,-61.789425,65.52799368289699
5370,2,801,0.0294301,14.3137,20,-0.0115505,0.0232639,0.999663,446.996,444.346,proton,20.0645,25.4067,2.31999,0.504979,0.237609,14.3613,3.94365,6.71855,24.86,93.28,4.46875e-07,6.0,3.645833333333e-09, nan,0.1209999999999809,48.346875,16.275,48.109266,1.9136999999999986,48.14731272614034
5370,2,801,0.0294301,14.3137,20,-0.0115505,0.0232639,0.999663,446.996,444.346,proton,20.0645,25.4067,2.31999,0.504979,0.237609,14.3613,3.94365,6.71855,81.35,229.03,4.46875e-07,2.0,2.34375e-09, nan,0.1209999999999809,21.867187500000004,-47.3578125,21.629578500000004,-61.7191125,65.3994458223869
5370,2,801,0.0294301,14.3137,20,-0.0115505,0.0232639,0.999663,446.996,444.346,proton,20.0645,25.4067,2.31999,0.504979,0.237609,14.3613,3.94365,6.71855,31.32,82.27,4.46875e-07,3.0,5.208333333333e-10, nan,0.1209999999999809,45.31875,21.4359375,45.081141,7.0746375000000015,45.632880356364616
5370,2,801,0.0294301,14.3137,20,-0.0115505,0.0232639,0.999663,446.996,444.346,proton,20.0645,25.4067,2.31999,0.504979,0.237609,14.3613,3.94365,6.71855,81.6,227.94,4.46875e-07,3.0,1.5625e-09, nan,0.1209999999999809,21.750000000000004,-46.846875,21.512391000000004,-61.208175,64.87852998772017
19377,2,801,0.435255,13.8974,20,0.0142727,0.00395613,0.99989,448.466,449.111,proton,20.0645,25.4067,2.31999,0.504979,0.237609,14.3613,3.94365,6.71855,25.24,93.39,4.484375e-07,1.0,0.0, nan,0.028500000000008185,48.16875,16.2234375,47.931141000000004,1.8621374999999993,47.967299628296644
19377,2,801,0.435255,13.8974,20,0.0142727,0.00395613,0.99989,448.466,449.111,proton,20.0645,25.4067,2.31999,0.504979,0.237609,14.3613,3.94365,6.71855,85.3,223.25,4.484375e-07,1.0,0.0, nan,0.028500000000008185,20.015625,-44.6484375,19.778016,-59.0097375,62.23599470334802
897,2,805,-51.1105,-23.3152,20,0.100201,0.0807503,0.991685,823.318,439.157,proton,-51.4217,-23.5696,16.8734,0.90293,-53.8427,-23.8221,19.9991,1.97101,24.9,93.38,8.234375e-07,2.0,0.0, nan,,48.328125,16.228125000000002,102.17082500000001,40.050225,109.74013852611657
957,2,805,-51.1998,-23.5604,20,0.0710023,0.00296001,0.997472,823.645,423.023,proton,-51.4217,-23.5696,16.8734,0.90293,-53.8427,-23.8221,19.9991,1.97101,24.9,93.38,8.234375e-07,2.0,0.0, nan,,48.328125,16.228125000000002,102.17082500000001,40.050225,109.74013852611657
16517,2,810,43.4225,45.848,20,-0.0403591,-0.130039,0.990687,427.988,474.419,C12,-36.4612,57.2518,11.8847,2.11839,44.0894,47.9181,2.91461,7.3202,217.2,51.43,4.28125e-07,7.0,1.116071428571e-09, nan,0.13700000000000045,-41.81249999999999,35.8921875,-85.90189999999998,-12.025912500000004,86.73960453603448
16517,2,810,43.4225,45.848,20,-0.0403591,-0.130039,0.990687,427.988,474.419,C12,-36.4612,57.2518,11.8847,2.11839,44.0894,47.9181,2.91461,7.3202,216.26,52.76,4.28125e-07,1.0,0.0, nan,0.13700000000000045,-41.371874999999996,35.268750000000004,-85.461275,-12.649349999999998,86.39233519270171
16517,2,810,43.4225,45.848,20,-0.0403591,-0.130039,0.990687,427.988,474.419,C12,-36.4612,57.2518,11.8847,2.11839,44.0894,47.9181,2.91461,7.3202,24.48,93.72,4.28125e-07,4.0,2.34375e-09, nan,0.13700000000000045,48.525,16.06875,4.435600000000001,-31.84935,32.156735574098626
16517,2,810,43.4225,45.848,20,-0.0403591,-0.130039,0.990687,427.988,474.419,C12,-36.4612,57.2518,11.8847,2.11839,44.0894,47.9181,2.91461,7.3202,25.06,92.83,4.28125e-07,1.0,0.0, nan,0.13700000000000045,48.253125,16.485937500000002,4.1637249999999995,-31.4321625,31.70674132265931
17419,2,810,42.5528,46.7755,20,-0.0925556,-0.078977,0.99257,429.378,456.229,C12,-36.4612,57.2518,11.8847,2.11839,44.0894,47.9181,2.91461,7.3202,217.91,50.93,4.296875e-07,2.0,3.125e-09, nan,0.3095000000000141,-42.145312499999996,36.1265625,-86.2347125,-11.791537500000004,87.03715296683114
8077,2,810,41.7235,46.3208,20,-0.138362,-0.0983554,0.985486,436.75,472.347,C12,-36.4612,57.2518,11.8847,2.11839,44.0894,47.9181,2.91461,7.3202,26.05,94.16,4.375e-07,1.0,0.0, nan,0.75,47.7890625,15.8625,3.6996625000000023,-32.0556,32.26839001211412
3349,2,811,-57.1074,-47.9011,20,0.104328,0.0991984,0.989583,640.438,491.832,proton,-58.5567,-49.2862,6.23428,0.989498,-58.5823,-49.2458,6.16189,3.2519,217.1,51.18,6.40625e-07,3.0,5.208333333333e-10, nan,,-41.765625,36.009375,16.816674999999996,85.25517500000001,86.89790228961947
1631,2,811,-57.1525,-47.5072,20,0.100915,0.126827,0.986778,640.521,425.46,proton,-58.5567,-49.2862,6.23428,0.989498,-58.5823,-49.2458,6.16189,3.2519,217.1,51.18,6.40625e-07,3.0,5.208333333333e-10, nan,,-41.765625,36.009375,16.816674999999996,85.25517500000001,86.89790228961947
3910,2,811,-57.7317,-48.2812,20,0.0609265,0.0699955,0.995685,642.09,426.098,proton,-58.5567,-49.2862,6.23428,0.989498,-58.5823,-49.2458,6.16189,3.2519,217.1,51.18,6.40625e-07,3.0,5.208333333333e-10, nan,,-41.765625,36.009375,16.816674999999996,85.25517500000001,86.89790228961947
2103,3,819,42.7486,48.6674,20,-0.0429752,-0.141913,0.988946,792.318,425.888,proton,43.1781,50.055,10.4814,6.24352e-06,37.8756,59.8469,9.64505,2.14537,216.8,51.28,7.921875e-07,2.0,3.125e-09, nan,,-41.62500000000001,35.9625,-79.5006,-23.8844,83.01090267982876
3586,3,819,42.0005,49.2944,20,-0.119659,-0.0750854,0.989972,797.738,439.784,proton,43.1781,50.055,10.4814,6.24352e-06,37.8756,59.8469,9.64505,2.14537,216.8,51.28,7.921875e-07,2.0,3.125e-09, nan,,-41.62500000000001,35.9625,-79.5006,-23.8844,83.01090267982876
236,2,821,-13.7506,-29.4368,20,0.0140667,0.108005,0.994051,472.581,417.235,proton,-13.7952,-29.5509,19.081,4.09101,-13.7457,-29.5323,19.0436,5.99283,219.06,49.55,4.71875e-07,1.0,0.0, nan,0.7060000000000173,-42.684375,36.7734375,-28.938675000000003,66.30573749999999,72.34568222205476
3228,2,821,-13.7703,-29.4566,20,-0.00718317,0.0870171,0.996181,473.803,464.834,proton,-13.7952,-29.5509,19.081,4.09101,-13.7457,-29.5323,19.0436,5.99283,217.15,51.18,4.734375e-07,4.0,7.8125e-10, nan,0.36549999999999727,-41.7890625,36.009375,-28.0433625,65.541675,71.28913901929263
3228,2,821,-13.7703,-29.4566,20,-0.00718317,0.0870171,0.996181,473.803,464.834,proton,-13.7952,-29.5509,19.081,4.09101,-13.7457,-29.5323,19.0436,5.99283,215.22,53.16,4.734375e-07,1.0,0.0, nan,0.36549999999999727,-40.884375,35.081250000000004,-27.138675,64.61355,70.08151342799417
5855,2,827,1.49366,37.8713,20,0.0246946,-0.0950669,0.995165,607.922,417.773,alpha,-53.9266,-28.7655,17.5794,0.0146081,6.98809,25.9883,17.8884,3.60001,84.03,178.54,6.078125e-07,1.0,0.0, nan,0.10950000000002547,20.6109375,-23.690624999999997,13.622847499999999,-49.67892499999999,51.51288735029207
5855,2,827,1.49366,37.8713,20,0.0246946,-0.0950669,0.995165,607.922,417.773,alpha,-53.9266,-28.7655,17.5794,0.0146081,6.98809,25.9883,17.8884,3.60001,217.3,51.51,6.078125e-07,8.0,3.515625e-09, nan,0.10950000000002547,-41.85937500000001,35.854687500000004,-48.84746500000001,9.866387500000005,49.83392859514873
5855,2,827,1.49366,37.8713,20,0.0246946,-0.0950669,0.995165,607.922,417.773,alpha,-53.9266,-28.7655,17.5794,0.0146081,6.98809,25.9883,17.8884,3.60001,82.77,177.15,6.078125e-07,1.0,0.0, nan,0.10950000000002547,21.2015625,-23.039062500000004,14.213472500000002,-49.0273625,51.046107336550776
8481,2,827,0.439665,38.7069,20,-0.0317523,-0.0517233,0.998157,609.258,439.997,proton,1.04013,39.6835,1.17103,0.0146081,6.98809,25.9883,17.8884,3.60001,85.16,179.39,6.09375e-07,4.0,0.0, nan,0.1169999999999618,20.08125,-24.089062499999994,13.093160000000001,-50.07736249999999,51.76072906888006
8481,2,827,0.439665,38.7069,20,-0.0317523,-0.0517233,0.998157,609.258,439.997,proton,1.04013,39.6835,1.17103,0.0146081,6.98809,25.9883,17.8884,3.60001,214.12,54.04,6.09375e-07,1.0,0.0, nan,0.1169999999999618,-40.368750000000006,34.66875,-47.356840000000005,8.680450000000004,48.14582543677178
796,2,830,54.3616,-1.22718,20,-0.0740811,-0.0445819,0.996255,458.171,430.202,proton,54.7312,-1.00751,15.2409,5.14528,54.7045,-1.01875,15.2266,6.38254,113.27,108.15,4.578125e-07,1.0,0.0, nan,,6.904687500000001,9.304687499999996,-47.7998125,10.323437499999997,48.90189604556824
399,2,832,57.2298,32.4666,20,-0.142983,-0.0654046,0.987562,707.666,405.584,proton,57.8457,32.7493,15.7392,2.06814,57.8544,32.7455,15.7341,2.6766,113.39,107.96,7.078125e-07,2.0,0.0, nan,,6.848437499999999,9.393750000000002,-51.005962499999995,-23.351749999999996,56.0973478750458
51,2,832,57.3549,32.4249,20,-0.114719,-0.0751001,0.990555,708.496,419.294,proton,57.8457,32.7493,15.7392,2.06814,57.8544,32.7455,15.7341,2.6766,113.39,107.96,7.078125e-07,2.0,0.0, nan,,6.848437499999999,9.393750000000002,-51.005962499999995,-23.351749999999996,56.0973478750458
380,2,839,53.9845,-22.1612,20,-0.0557903,0.00655065,0.998421,941.024,413.067,proton,54.7286,-22.2473,6.82249,0.217189,47.5463,-22.4641,10.3001,1.49804,122.65,117.11,9.40625e-07,1.0,0.0, nan,0.3990000000000009,2.5078124999999973,5.104687500000001,-45.0384875,27.5687875,52.80628182809137
887,2,839,53.5012,-22.2061,20,-0.0923783,0.00313216,0.995719,948.647,423.723,proton,54.7286,-22.2473,6.82249,0.217189,47.5463,-22.4641,10.3001,1.49804,113.2,108.22,9.484375e-07,1.0,0.0, nan,0.2095000000000482,6.937499999999998,9.271875000000001,-40.6088,31.735975,51.53878875798912
6120,2,840,-25.8301,-10.6002,20,0.0766252,-0.00342893,0.997054,529.698,408.21,proton,54.7286,-22.2473,6.82249,2.04829,-26.6251,-10.5702,9.55965,4.75741,160.86,92.02,5.296875e-07,4.0,1.171875e-09, nan,0.010499999999979082,-15.403125000000006,16.865625,11.221974999999993,27.435825,29.642152693946674
6120,2,840,-25.8301,-10.6002,20,0.0766252,-0.00342893,0.997054,529.698,408.21,proton,54.7286,-22.2473,6.82249,2.04829,-26.6251,-10.5702,9.55965,4.75741,122.69,116.97,5.296875e-07,4.0,3.515625e-09, nan,0.010499999999979082,2.489062500000001,5.1703125000000005,29.1141625,15.740512500000001,33.09680032630137
6120,2,840,-25.8301,-10.6002,20,0.0766252,-0.00342893,0.997054,529.698,408.21,proton,54.7286,-22.2473,6.82249,2.04829,-26.6251,-10.5702,9.55965,4.75741,152.42,99.47,5.296875e-07,1.0,0.0, nan,0.010499999999979082,-11.446874999999995,13.373437500000001,15.178225000000005,23.9436375,28.34918501266009
4089,2,840,-25.7456,-10.0555,20,0.0862166,0.0473354,0.995151,531.353,421.229,proton,54.7286,-22.2473,6.82249,2.04829,-26.6251,-10.5702,9.55965,4.75741,121.62,115.41,5.3125e-07,1.0,0.0, nan,0.1029999999999518,2.990624999999998,5.901562500000002,29.615724999999998,16.4717625,33.888200411530136
2506,2,840,-26.0427,-10.321,20,0.056036,0.0235446,0.998151,535.856,447.256,proton,54.7286,-22.2473,6.82249,2.04829,-26.6251,-10.5702,9.55965,4.75741,212.62,83.29,5.359375e-07,2.0,7.8125e-10, nan,0.08150000000000546,-39.665625000000006,20.957812499999996,-13.040525000000006,31.528012499999996,34.11848273994289
327,2,844,49.4222,32.2251,20,-0.0678031,-0.0477049,0.996558,1075.79,439.42,C12,19.1967,42.3222,9.15783,0.103662,46.859,55.4769,17.7267,1.14805,160.81,91.63,1.0765625e-06,2.0,2.34375e-09, nan,,-15.379687500000001,17.048437500000002,-62.238687500000005,-38.428462499999995,73.14643499061702
952,2,844,48.8245,32.041,20,-0.121302,-0.0642032,0.990537,1081.29,458.232,C12,19.1967,42.3222,9.15783,0.103662,46.859,55.4769,17.7267,1.14805,160.81,91.63,1.0765625e-06,2.0,2.34375e-09, nan,,-15.379687500000001,17.048437500000002,-62.238687500000005,-38.428462499999995,73.14643499061702
676,2,845,-24.0867,-19.6177,20,-0.00165706,0.0500432,0.998746,1023.17,427.356,proton,-24.0774,-19.6747,18.7657,0.290775,-24.0859,-19.6814,18.7458,1.27839,164.56,145.93,1.0234375e-06,1.0,0.0, nan,,-17.137500000000003,-8.404687500000003,6.948399999999996,11.276712499999997,13.245546699463036
19922,2,849,-53.2702,-50.7009,20,0.0895383,0.105652,0.990364,454.679,411.319,proton,-54.5938,-52.2498,5.57269,0.0136431,-45.5853,-55.9027,0.143152,6.49243,212.25,82.1,4.546875e-07,3.0,2.604166666667e-09, nan,0.008500000000026375,-39.4921875,21.515625000000004,6.093112499999997,77.41832500000001,77.65773023816291
19922,2,849,-53.2702,-50.7009,20,0.0895383,0.105652,0.990364,454.679,411.319,proton,-54.5938,-52.2498,5.57269,0.0136431,-45.5853,-55.9027,0.143152,6.49243,174.18,221.61,4.546875e-07,1.0,0.0, nan,0.008500000000026375,-21.646875,-43.8796875,23.938424999999995,12.0230125,26.78807609843941
19922,2,849,-53.2702,-50.7009,20,0.0895383,0.105652,0.990364,454.679,411.319,proton,-54.5938,-52.2498,5.57269,0.0136431,-45.5853,-55.9027,0.143152,6.49243,164.31,146.21,4.546875e-07,3.0,1.041666666667e-09, nan,0.008500000000026375,-17.020312500000003,-8.535937500000003,28.564987499999994,47.3667625,55.31336819075983
19922,2,849,-53.2702,-50.7009,20,0.0895383,0.105652,0.990364,454.679,411.319,proton,-54.5938,-52.2498,5.57269,0.0136431,-45.5853,-55.9027,0.143152,6.49243,155.61,219.37,4.546875e-07,6.0,4.166666666667e-09, nan,0.008500000000026375,-12.942187500000006,-42.829687500000006,32.64311249999999,13.073012499999997,35.16356707606342
19922,2,849,-53.2702,-50.7009,20,0.0895383,0.105652,0.990364,454.679,411.319,proton,-54.5938,-52.2498,5.57269,0.0136431,-45.5853,-55.9027,0.143152,6.49243,154.25,217.22,4.546875e-07,1.0,0.0, nan,0.008500000000026375,-12.3046875,-41.821875,33.2806125,14.080825000000004,36.13680673573388
18244,2,849,-52.9789,-50.0033,20,0.108191,0.151846,0.982465,456.046,452.765,proton,-24.0774,-19.6747,18.7657,0.0136431,-45.5853,-55.9027,0.143152,6.49243,160.92,215.58,4.5625e-07,3.0,2.604166666667e-09, nan,0.20400000000000773,-15.431249999999995,-41.05312500000001,30.15405,14.849574999999994,33.61214972421617
760,2,852,50.995,-8.87893,20,-0.122745,0.0215438,0.992204,958.947,425.746,proton,-54.5938,-52.2498,5.57269,0.00728004,38.2209,12.503,14.0837,1.4437,212.53,83.03,9.59375e-07,2.0,3.125e-09, nan,,-39.6234375,21.0796875,-77.8443375,8.576687499999998,78.31539088382667
529,2,852,50.7409,-8.56563,20,-0.143861,0.0481303,0.988427,965.478,423.097,proton,-54.5938,-52.2498,5.57269,0.00728004,38.2209,12.503,14.0837,1.4437,212.53,83.03,9.59375e-07,2.0,3.125e-09, nan,,-39.6234375,21.0796875,-77.8443375,8.576687499999998,78.31539088382667
4384,3,854,17.0841,39.656,20,-0.0571072,-0.0693044,0.99596,553.52,440.724,proton,39.3469,10.0457,14.637,1.74818,17.4833,40.1671,13.0925,4.36545,211.78,82.63,5.53125e-07,3.0,1.041666666667e-09, nan,,-39.271875,21.267187500000002,-56.755175,-18.899912499999996,59.81936627705347
2258,3,854,16.9773,39.793,20,-0.0724013,-0.0474135,0.996248,553.973,415.013,proton,39.3469,10.0457,14.637,1.74818,17.4833,40.1671,13.0925,4.36545,211.78,82.63,5.53125e-07,3.0,1.041666666667e-09, nan,,-39.271875,21.267187500000002,-56.755175,-18.899912499999996,59.81936627705347
3260,3,854,17.0154,39.3351,20,-0.0666506,-0.114453,0.99119,554.512,455.089,proton,39.3469,10.0457,14.637,1.74818,17.4833,40.1671,13.0925,4.36545,211.78,82.63,5.53125e-07,3.0,1.041666666667e-09, nan,,-39.271875,21.267187500000002,-56.755175,-18.899912499999996,59.81936627705347
34,2,855,-54.852,47.5864,20,0.0729074,-0.0754659,0.994479,881.44,441.391,C12,-55.2796,48.029,14.1663,1.41665,-55.2798,48.0296,14.1656,1.72115,212.4,82.59,8.8125e-07,1.0,0.0, nan,0.19000000000005457,-39.5625,21.2859375,15.717300000000002,-26.743662500000003,31.020267619798293
34,2,855,-54.852,47.5864,20,0.0729074,-0.0754659,0.994479,881.44,441.391,C12,-55.2796,48.029,14.1663,1.41665,-55.2798,48.0296,14.1656,1.72115,210.69,83.14,8.8125e-07,1.0,0.0, nan,0.19000000000005457,-38.7609375,21.028125,16.518862500000004,-27.001475000000003,31.653632816306118
905,3,864,-24.6405,43.276,20,0.0546711,-0.0785564,0.995409,1126.42,444.83,proton,-25.5068,44.5147,4.32267,0.000184563,3.88591,14.2693,17.6004,1.047,212.36,82.92,1.1265625e-06,1.0,0.0, nan,,-39.54375,21.131249999999998,-43.429660000000005,6.861949999999998,43.96841736426387
9485,2,867,-6.94518,-55.2372,20,0.0134933,0.113966,0.993393,501.624,414.939,proton,-7.02418,-55.8129,14.8878,0.883632,-4.16783,-57.4119,15.1583,5.33394,154.89,64.7,5.015625e-07,1.0,0.0, nan,0.06150000000002365,-12.604687499999994,29.671875,-8.436857499999993,87.083775,87.49151063232324
9485,2,867,-6.94518,-55.2372,20,0.0134933,0.113966,0.993393,501.624,414.939,proton,-7.02418,-55.8129,14.8878,0.883632,-4.16783,-57.4119,15.1583,5.33394,176.06,86.62,5.015625e-07,3.0,3.125e-09, nan,0.06150000000002365,-22.528125000000003,19.396874999999998,-18.360295,76.808775,78.97270635787815
9485,2,867,-6.94518,-55.2372,20,0.0134933,0.113966,0.993393,501.624,414.939,proton,-7.02418,-55.8129,14.8878,0.883632,-4.16783,-57.4119,15.1583,5.33394,213.03,82.75,5.015625e-07,2.0,2.34375e-09, nan,0.06150000000002365,-39.8578125,21.2109375,-35.6899825,78.6228375,86.34422636981417
9485,2,867,-6.94518,-55.2372,20,0.0134933,0.113966,0.993393,501.624,414.939,proton,-7.02418,-55.8129,14.8878,0.883632,-4.16783,-57.4119,15.1583,5.33394,214.93,80.25,5.015625e-07,1.0,0.0, nan,0.06150000000002365,-40.7484375,22.3828125,-36.5806075,79.7947125,87.78004891788744
2486,2,870,-45.3717,56.9331,20,0.0766104,-0.144368,0.986554,731.384,467.689,proton,-46.5828,59.2382,4.39601,0.367004,-50.3479,41.097,12.9894,2.48283,176.0,86.69,7.3125e-07,2.0,7.8125e-10, nan,,-22.5,19.364062500000003,27.847900000000003,-21.7329375,35.32458218845492
423,2,870,-45.7303,57.8609,20,0.0543688,-0.0874433,0.994685,733.095,466.959,proton,-46.5828,59.2382,4.39601,0.367004,-50.3479,41.097,12.9894,2.48283,176.0,86.69,7.3125e-07,2.0,7.8125e-10, nan,,-22.5,19.364062500000003,27.847900000000003,-21.7329375,35.32458218845492
2489,2,872,17.3892,3.14539,20,-0.088766,-0.0520504,0.994692,400.654,424.393,proton,18.4401,3.71704,9.17904,5.99734,18.3562,3.71423,9.12522,8.45435,156.95,221.62,4e-07,1.0,0.0, nan,0.6539999999999964,-13.570312499999995,-43.884375000000006,-31.926512499999994,-47.598605000000006,57.314303610518394
4832,2,872,17.6513,3.24316,20,-0.0687198,-0.043417,0.996691,401.551,423.95,proton,18.4401,3.71704,9.17904,5.99734,18.3562,3.71423,9.12522,8.45435,175.97,86.63,4.015625e-07,4.0,3.90625e-10, nan,0.011500000000012278,-22.4859375,19.392187500000002,-40.8421375,15.677957500000002,43.747897628808545
1107,2,874,-20.1916,7.07771,20,0.0406826,-0.0460725,0.998109,605.858,475.661,proton,18.4401,3.71704,9.17904,1.09743,-20.9253,8.14917,3.40502,3.63717,156.71,221.42,6.0625e-07,6.0,1.5625e-09, nan,,-13.457812500000003,-43.79062499999999,7.467487499999997,-51.93979499999999,52.47385705477234
3350,2,874,-19.9642,6.97549,20,0.0541157,-0.0520057,0.997179,606.441,413.625,proton,18.4401,3.71704,9.17904,1.09743,-20.9253,8.14917,3.40502,3.63717,156.71,221.42,6.0625e-07,6.0,1.5625e-09, nan,,-13.457812500000003,-43.79062499999999,7.467487499999997,-51.93979499999999,52.47385705477234
1068,2,874,-19.8275,7.91754,20,0.0624113,0.00240687,0.998048,606.855,425.41,proton,18.4401,3.71704,9.17904,1.09743,-20.9253,8.14917,3.40502,3.63717,156.71,221.42,6.0625e-07,6.0,1.5625e-09, nan,,-13.457812500000003,-43.79062499999999,7.467487499999997,-51.93979499999999,52.47385705477234
2464,2,874,-19.7833,8.0658,20,0.0648649,0.0127885,0.997812,607.22,472.129,proton,18.4401,3.71704,9.17904,1.09743,-20.9253,8.14917,3.40502,3.63717,156.71,221.42,6.0625e-07,6.0,1.5625e-09, nan,,-13.457812500000003,-43.79062499999999,7.467487499999997,-51.93979499999999,52.47385705477234
1501,2,874,-19.3172,7.90155,20,0.0923071,0.00337065,0.995725,607.956,429.195,proton,18.4401,3.71704,9.17904,1.09743,-20.9253,8.14917,3.40502,3.63717,156.71,221.42,6.0625e-07,6.0,1.5625e-09, nan,,-13.457812500000003,-43.79062499999999,7.467487499999997,-51.93979499999999,52.47385705477234
2597,2,874,-19.7419,8.24858,20,0.0672399,0.0242684,0.997442,612.262,467.054,proton,18.4401,3.71704,9.17904,1.09743,-20.9253,8.14917,3.40502,3.63717,156.71,221.42,6.0625e-07,6.0,1.5625e-09, nan,,-13.457812500000003,-43.79062499999999,7.467487499999997,-51.93979499999999,52.47385705477234
9806,2,876,-53.5231,-44.3107,20,0.132802,0.0801284,0.987898,472.012,412.647,C12,1.3272,-20.0837,17.6165,1.16067,-54.8904,-45.1456,10.3162,6.00086,196.25,115.49,4.71875e-07,4.0,2.734375e-09, nan,0.13700000000000045,-31.9921875,5.864062500000003,22.8982125,51.009662500000005,55.91344922341192
9806,2,876,-53.5231,-44.3107,20,0.132802,0.0801284,0.987898,472.012,412.647,C12,1.3272,-20.0837,17.6165,1.16067,-54.8904,-45.1456,10.3162,6.00086,23.29,184.4,4.71875e-07,8.0,3.515625e-09, nan,0.13700000000000045,49.0828125,-26.437500000000004,103.9732125,18.708099999999998,105.64289811994064
9806,2,876,-53.5231,-44.3107,20,0.132802,0.0801284,0.987898,472.012,412.647,C12,1.3272,-20.0837,17.6165,1.16067,-54.8904,-45.1456,10.3162,6.00086,21.79,183.16,4.71875e-07,1.0,0.0, nan,0.13700000000000045,49.7859375,-25.85625,104.6763375,19.289350000000002,106.43878360746335
9806,2,876,-53.5231,-44.3107,20,0.132802,0.0801284,0.987898,472.012,412.647,C12,1.3272,-20.0837,17.6165,1.16067,-54.8904,-45.1456,10.3162,6.00086,70.4,50.7,4.71875e-07,3.0,1.041666666667e-09, nan,0.13700000000000045,26.999999999999996,36.234375,81.8904,81.379975,115.45015349994397
9806,2,876,-53.5231,-44.3107,20,0.132802,0.0801284,0.987898,472.012,412.647,C12,1.3272,-20.0837,17.6165,1.16067,-54.8904,-45.1456,10.3162,6.00086,56.28,60.2,4.71875e-07,1.0,0.0, nan,0.13700000000000045,33.61875,31.78125,88.50915,76.92685,117.26725836585845
